Date,ISRAEL IMI VALUE IMI (Large+Mid+Small Cap)
2011-11-15,940.4
2011-11-16,937.569
2011-11-17,932.766
2011-11-18,933.331
2011-11-21,884.977
2011-11-22,870.958
2011-11-23,860.425
2011-11-24,840.909
2011-11-25,841.009
2011-11-28,877.74
2011-11-29,859.094
2011-11-30,898.845
2011-12-01,909.299
2011-12-02,908.086
2011-12-05,921.309
2011-12-06,903.283
2011-12-07,894.704
2011-12-08,895.326
2011-12-09,894.91
2011-12-12,892.457
2011-12-13,908.036
2011-12-14,899.52
2011-12-15,920.328
2011-12-16,924.134
2011-12-19,933.923
2011-12-20,935.8
2011-12-21,918.165
2011-12-22,913.447
2011-12-23,913.568
2011-12-26,924.25
2011-12-27,925.508
2011-12-28,912.409
2011-12-29,887.63
2011-12-30,884.786
2012-01-02,916.117
2012-01-03,919.594
2012-01-04,925.57
2012-01-05,934.061
2012-01-06,933.188
2012-01-09,932.288
2012-01-10,950.999
2012-01-11,944.973
2012-01-12,947.014
2012-01-13,942.133
2012-01-16,940.433
2012-01-17,955.587
2012-01-18,961.758
2012-01-19,969.095
2012-01-20,971.751
2012-01-23,971.949
2012-01-24,965.241
2012-01-25,961.709
2012-01-26,975.871
2012-01-27,972.678
2012-01-30,950.854
2012-01-31,962.662
2012-02-01,974.151
2012-02-02,981.041
2012-02-03,983.753
2012-02-06,970.671
2012-02-07,967.915
2012-02-08,966.403
2012-02-09,968.059
2012-02-10,963.833
2012-02-13,958.657
2012-02-14,949.089
2012-02-15,954.008
2012-02-16,953.223
2012-02-17,960.13
2012-02-20,958.566
2012-02-21,954.499
2012-02-22,946.484
2012-02-23,935.383
2012-02-24,930.111
2012-02-27,917.323
2012-02-28,911.102
2012-02-29,927.264
2012-03-01,933.822
2012-03-02,927.473
2012-03-05,934.944
2012-03-06,918.205
2012-03-07,919.671
2012-03-08,928.793
2012-03-09,925.545
2012-03-12,915.8
2012-03-13,920.261
2012-03-14,927.881
2012-03-15,928.757
2012-03-16,935.419
2012-03-19,937.918
2012-03-20,930.237
2012-03-21,927.41
2012-03-22,932.973
2012-03-23,937.613
2012-03-26,960.091
2012-03-27,959.37
2012-03-28,954.001
2012-03-29,941.813
2012-03-30,948.823
2012-04-02,968.383
2012-04-03,973.951
2012-04-04,961.395
2012-04-05,962.552
2012-04-06,962.552
2012-04-09,954.441
2012-04-10,954.18
2012-04-11,943.439
2012-04-12,946.651
2012-04-13,947.359
2012-04-16,942.59
2012-04-17,960.623
2012-04-18,967.69
2012-04-19,957.186
2012-04-20,958.117
2012-04-23,950.249
2012-04-24,965.204
2012-04-25,963.906
2012-04-26,963.406
2012-04-27,965.024
2012-04-30,960.632
2012-05-01,966.209
2012-05-02,967.604
2012-05-03,967.545
2012-05-04,966.996
2012-05-07,937.488
2012-05-08,938.707
2012-05-09,914.699
2012-05-10,910.464
2012-05-11,909.45
2012-05-14,884.994
2012-05-15,866.39
2012-05-16,866.538
2012-05-17,850.522
2012-05-18,853.294
2012-05-21,833.788
2012-05-22,824.629
2012-05-23,811.966
2012-05-24,817.147
2012-05-25,816.014
2012-05-28,811.575
2012-05-29,809.929
2012-05-30,795.384
2012-05-31,824.304
2012-06-01,823.302
2012-06-04,814.572
2012-06-05,814.388
2012-06-06,824.331
2012-06-07,838.64
2012-06-08,836.478
2012-06-11,826.743
2012-06-12,822.563
2012-06-13,813.626
2012-06-14,805.405
2012-06-15,809.796
2012-06-18,801.985
2012-06-19,809.078
2012-06-20,799.351
2012-06-21,786.822
2012-06-22,783.9
2012-06-25,808.922
2012-06-26,794.772
2012-06-27,792.327
2012-06-28,775.236
2012-06-29,782.2
2012-07-02,797.472
2012-07-03,796.555
2012-07-04,800.69
2012-07-05,799.11
2012-07-06,798.044
2012-07-09,789.457
2012-07-10,790.407
2012-07-11,795.768
2012-07-12,791.764
2012-07-13,795.402
2012-07-16,798.3
2012-07-17,800.259
2012-07-18,802.308
2012-07-19,796.533
2012-07-20,796.484
2012-07-23,774.805
2012-07-24,767.329
2012-07-25,767.725
2012-07-26,769.097
2012-07-27,775.227
2012-07-30,784.776
2012-07-31,787.636
2012-08-01,793.425
2012-08-02,780.12
2012-08-03,785.272
2012-08-06,769.787
2012-08-07,791.301
2012-08-08,788.613
2012-08-09,786.546
2012-08-10,785.365
2012-08-13,766.925
2012-08-14,775.703
2012-08-15,769.66
2012-08-16,784.475
2012-08-17,782.495
2012-08-20,782.411
2012-08-21,794.494
2012-08-22,792.926
2012-08-23,791.18
2012-08-24,787.602
2012-08-27,789.14
2012-08-28,783.335
2012-08-29,787.444
2012-08-30,784.19
2012-08-31,789.006
2012-09-03,783.985
2012-09-04,777.243
2012-09-05,775.769
2012-09-06,777.849
2012-09-07,787.063
2012-09-10,812.465
2012-09-11,815.866
2012-09-12,821.182
2012-09-13,815.276
2012-09-14,828.673
2012-09-17,828.056
2012-09-18,827.483
2012-09-19,823.288
2012-09-20,819.648
2012-09-21,820.394
2012-09-24,837.623
2012-09-25,840.966
2012-09-26,834.52
2012-09-27,853.253
2012-09-28,851.959
2012-10-01,854.584
2012-10-02,883.955
2012-10-03,888.452
2012-10-04,880.191
2012-10-05,884.701
2012-10-08,878.679
2012-10-09,869.783
2012-10-10,870.267
2012-10-11,877.975
2012-10-12,881.834
2012-10-15,893.53
2012-10-16,898.602
2012-10-17,910.212
2012-10-18,914.596
2012-10-19,910.736
2012-10-22,911.123
2012-10-23,891.868
2012-10-24,897.571
2012-10-25,905.392
2012-10-26,903.055
2012-10-29,885.238
2012-10-30,901.251
2012-10-31,897.127
2012-11-01,902.31
2012-11-02,897.885
2012-11-05,913.015
2012-11-06,910.415
2012-11-07,900.073
2012-11-08,896.618
2012-11-09,895.528
2012-11-12,880.855
2012-11-13,883.097
2012-11-14,867.243
2012-11-15,862.138
2012-11-16,858.434
2012-11-19,878.197
2012-11-20,881.175
2012-11-21,891.756
2012-11-22,896.51
2012-11-23,900.686
2012-11-26,912.105
2012-11-27,912.197
2012-11-28,917.317
2012-11-29,924.668
2012-11-30,927.01
2012-12-03,920.431
2012-12-04,925.082
2012-12-05,936.107
2012-12-06,929.62
2012-12-07,928.043
2012-12-10,945.221
2012-12-11,959.229
2012-12-12,950.635
2012-12-13,924.769
2012-12-14,923.867
2012-12-17,904.363
2012-12-18,919.442
2012-12-19,927.343
2012-12-20,921.458
2012-12-21,922.443
2012-12-24,902.285
2012-12-25,894.008
2012-12-26,897.316
2012-12-27,896.331
2012-12-28,894.615
2012-12-31,897.749
2013-01-01,917.741
2013-01-02,925.912
2013-01-03,907.511
2013-01-04,902.164
2013-01-07,910.895
2013-01-08,910.615
2013-01-09,914.581
2013-01-10,930.317
2013-01-11,936.269
2013-01-14,928.304
2013-01-15,924.545
2013-01-16,919.82
2013-01-17,916.808
2013-01-18,914.829
2013-01-21,902.908
2013-01-22,902.606
2013-01-23,911.195
2013-01-24,921.536
2013-01-25,920.754
2013-01-28,913.326
2013-01-29,906.292
2013-01-30,898.941
2013-01-31,900.297
2013-02-01,910.7
2013-02-04,916.372
2013-02-05,929.069
2013-02-06,926.294
2013-02-07,927.754
2013-02-08,931.305
2013-02-11,939.911
2013-02-12,945.844
2013-02-13,952.667
2013-02-14,944.409
2013-02-15,942.107
2013-02-18,936.562
2013-02-19,946.907
2013-02-20,966.162
2013-02-21,942.93
2013-02-22,936.462
2013-02-25,937.021
2013-02-26,929.056
2013-02-27,931.841
2013-02-28,934.351
2013-03-01,928.464
2013-03-04,925.094
2013-03-05,937.574
2013-03-06,945.27
2013-03-07,959.768
2013-03-08,965.593
2013-03-11,969.525
2013-03-12,973.216
2013-03-13,969.735
2013-03-14,978.141
2013-03-15,981.997
2013-03-18,975.984
2013-03-19,975.08
2013-03-20,975.37
2013-03-21,972.485
2013-03-22,976.51
2013-03-25,987.097
2013-03-26,987.968
2013-03-27,977.985
2013-03-28,970.503
2013-03-29,970.503
2013-04-01,969.502
2013-04-02,980.34
2013-04-03,977.162
2013-04-04,968.3
2013-04-05,969.435
2013-04-08,966.173
2013-04-09,959.222
2013-04-10,960.721
2013-04-11,968.485
2013-04-12,969.02
2013-04-15,967.494
2013-04-16,969.458
2013-04-17,954.208
2013-04-18,947.056
2013-04-19,946.9
2013-04-22,936.316
2013-04-23,942.423
2013-04-24,946.823
2013-04-25,957.711
2013-04-26,959.707
2013-04-29,961.781
2013-04-30,971.565
2013-05-01,961.34
2013-05-02,961.393
2013-05-03,964.759
2013-05-06,967.48
2013-05-07,973.466
2013-05-08,975.147
2013-05-09,967.659
2013-05-10,960.471
2013-05-13,961.545
2013-05-14,950.398
2013-05-15,945.353
2013-05-16,971.773
2013-05-17,963.357
2013-05-20,976.732
2013-05-21,979.688
2013-05-22,973.061
2013-05-23,955.433
2013-05-24,956.272
2013-05-27,961.733
2013-05-28,977.039
2013-05-29,968.69
2013-05-30,967.511
2013-05-31,963.385
2013-06-03,969.897
2013-06-04,974.594
2013-06-05,969.821
2013-06-06,978.496
2013-06-07,979.106
2013-06-10,994.901
2013-06-11,992.338
2013-06-12,989.154
2013-06-13,974.703
2013-06-14,979.152
2013-06-17,989.285
2013-06-18,991.412
2013-06-19,991.622
2013-06-20,966.853
2013-06-21,965.873
2013-06-24,958.089
2013-06-25,963.733
2013-06-26,957.759
2013-06-27,961.881
2013-06-28,957.957
2013-07-01,964.195
2013-07-02,971.411
2013-07-03,960.988
2013-07-04,965.139
2013-07-05,958.619
2013-07-08,967.745
2013-07-09,969.201
2013-07-10,968.535
2013-07-11,981.801
2013-07-12,984.052
2013-07-15,995.913
2013-07-16,1000.175
2013-07-17,995.462
2013-07-18,1005.669
2013-07-19,1009.401
2013-07-22,1011.66
2013-07-23,1021.879
2013-07-24,1024.133
2013-07-25,1015.139
2013-07-26,1016.812
2013-07-29,1002.192
2013-07-30,987.269
2013-07-31,994.148
2013-08-01,990.205
2013-08-02,988.901
2013-08-05,981.534
2013-08-06,979.988
2013-08-07,985.468
2013-08-08,992.864
2013-08-09,992.654
2013-08-12,1000.305
2013-08-13,1002.842
2013-08-14,1003.124
2013-08-15,998.836
2013-08-16,1000.938
2013-08-19,1010.481
2013-08-20,1004.944
2013-08-21,986.233
2013-08-22,973.777
2013-08-23,974.102
2013-08-26,968.319
2013-08-27,949.426
2013-08-28,955.056
2013-08-29,966.569
2013-08-30,968.693
2013-09-02,967.949
2013-09-03,963.216
2013-09-04,961.947
2013-09-05,959.248
2013-09-06,961.024
2013-09-09,963.364
2013-09-10,974.371
2013-09-11,984.725
2013-09-12,983.052
2013-09-13,982.345
2013-09-16,996.492
2013-09-17,992.998
2013-09-18,994.908
2013-09-19,1008.086
2013-09-20,1000.77
2013-09-23,999.517
2013-09-24,1004.396
2013-09-25,999.806
2013-09-26,998.725
2013-09-27,999.427
2013-09-30,1006.177
2013-10-01,1009.582
2013-10-02,1003.475
2013-10-03,1001.05
2013-10-04,1001.53
2013-10-07,1016.256
2013-10-08,1026.129
2013-10-09,1026.492
2013-10-10,1040.032
2013-10-11,1042.789
2013-10-14,1053.283
2013-10-15,1040.476
2013-10-16,1040.824
2013-10-17,1046.114
2013-10-18,1045.877
2013-10-21,1053.255
2013-10-22,1056.056
2013-10-23,1043.553
2013-10-24,1041.688
2013-10-25,1041.053
2013-10-28,1054.295
2013-10-29,1060.258
2013-10-30,1019.27
2013-10-31,1007.232
2013-11-01,1002.574
2013-11-04,997.325
2013-11-05,999.928
2013-11-06,1004.97
2013-11-07,1011.777
2013-11-08,1012.92
2013-11-11,1008.768
2013-11-12,1014.099
2013-11-13,1018.217
2013-11-14,1027.506
2013-11-15,1027.054
2013-11-18,1033.73
2013-11-19,1039.495
2013-11-20,1058.253
2013-11-21,1049.011
2013-11-22,1049.217
2013-11-25,1057.826
2013-11-26,1052.93
2013-11-27,1058.805
2013-11-28,1058.817
2013-11-29,1059.704
2013-12-02,1070.127
2013-12-03,1063.243
2013-12-04,1057.216
2013-12-05,1058.384
2013-12-06,1063.055
2013-12-09,1050.928
2013-12-10,1067.819
2013-12-11,1058.82
2013-12-12,1040.183
2013-12-13,1041.565
2013-12-16,1042.749
2013-12-17,1037.437
2013-12-18,1040.489
2013-12-19,1038.262
2013-12-20,1037.288
2013-12-23,1050.291
2013-12-24,1041.832
2013-12-25,1049.032
2013-12-26,1047.939
2013-12-27,1052.549
2013-12-30,1047.666
2013-12-31,1052.023
2014-01-01,1059.208
2014-01-02,1050.359
2014-01-03,1045.702
2014-01-06,1045.756
2014-01-07,1052.701
2014-01-08,1062.786
2014-01-09,1064.997
2014-01-10,1068.955
2014-01-13,1080.002
2014-01-14,1073.68
2014-01-15,1118.225
2014-01-16,1112.771
2014-01-17,1111.354
2014-01-20,1109.401
2014-01-21,1122.534
2014-01-22,1117.657
2014-01-23,1105.112
2014-01-24,1101.3
2014-01-27,1086.605
2014-01-28,1100.927
2014-01-29,1108.686
2014-01-30,1101.749
2014-01-31,1093.315
2014-02-03,1088.818
2014-02-04,1090.427
2014-02-05,1094.572
2014-02-06,1109.166
2014-02-07,1108.507
2014-02-10,1099.196
2014-02-11,1091.197
2014-02-12,1097.236
2014-02-13,1097.243
2014-02-14,1095.696
2014-02-17,1105.151
2014-02-18,1119.6
2014-02-19,1134.518
2014-02-20,1158.844
2014-02-21,1161.575
2014-02-24,1159.501
2014-02-25,1169.534
2014-02-26,1173.248
2014-02-27,1172.775
2014-02-28,1178.508
2014-03-03,1189.946
2014-03-04,1192.77
2014-03-05,1204.671
2014-03-06,1224.118
2014-03-07,1222.812
2014-03-10,1203.247
2014-03-11,1208.605
2014-03-12,1191.377
2014-03-13,1191.59
2014-03-14,1192.175
2014-03-17,1204.466
2014-03-18,1209.274
2014-03-19,1223.823
2014-03-20,1214.567
2014-03-21,1215.405
2014-03-24,1197.285
2014-03-25,1208.595
2014-03-26,1215.981
2014-03-27,1202.206
2014-03-28,1201.76
2014-03-31,1242.993
2014-04-01,1262.172
2014-04-02,1284.989
2014-04-03,1275.141
2014-04-04,1272.174
2014-04-07,1273.368
2014-04-08,1231.231
2014-04-09,1248.894
2014-04-10,1262.291
2014-04-11,1263.111
2014-04-14,1230.447
2014-04-15,1229.915
2014-04-16,1232.277
2014-04-17,1223.633
2014-04-18,1223.633
2014-04-21,1222.49
2014-04-22,1252.047
2014-04-23,1240.185
2014-04-24,1223.541
2014-04-25,1225.779
2014-04-28,1210.628
2014-04-29,1210.144
2014-04-30,1219.379
2014-05-01,1223.431
2014-05-02,1223.696
2014-05-05,1213.956
2014-05-06,1217.53
2014-05-07,1214.411
2014-05-08,1239.565
2014-05-09,1236.086
2014-05-12,1220.216
2014-05-13,1235.891
2014-05-14,1238.231
2014-05-15,1230.114
2014-05-16,1228.425
2014-05-19,1229.981
2014-05-20,1220.15
2014-05-21,1226.683
2014-05-22,1234.34
2014-05-23,1235.261
2014-05-26,1249.291
2014-05-27,1249.915
2014-05-28,1248.759
2014-05-29,1229.062
2014-05-30,1228.85
2014-06-02,1240.493
2014-06-03,1238.621
2014-06-04,1238.176
2014-06-05,1236.209
2014-06-06,1239.621
2014-06-09,1250.104
2014-06-10,1252.116
2014-06-11,1256.465
2014-06-12,1249.339
2014-06-13,1250.787
2014-06-16,1248.604
2014-06-17,1248.64
2014-06-18,1256.322
2014-06-19,1279.988
2014-06-20,1277.388
2014-06-23,1274.382
2014-06-24,1264.368
2014-06-25,1257.818
2014-06-26,1257.459
2014-06-27,1256.854
2014-06-30,1264.598
2014-07-01,1268.251
2014-07-02,1277.845
2014-07-03,1283.966
2014-07-04,1284.098
2014-07-07,1271.471
2014-07-08,1255.16
2014-07-09,1266.598
2014-07-10,1265.306
2014-07-11,1266.563
2014-07-14,1292.288
2014-07-15,1293.887
2014-07-16,1292.246
2014-07-17,1281.772
2014-07-18,1275.175
2014-07-21,1283.338
2014-07-22,1291.308
2014-07-23,1287.892
2014-07-24,1290.819
2014-07-25,1285.821
2014-07-28,1279.267
2014-07-29,1282.956
2014-07-30,1287.005
2014-07-31,1276.065
2014-08-01,1277.146
2014-08-04,1279.095
2014-08-05,1277.88
2014-08-06,1258.781
2014-08-07,1252.391
2014-08-08,1251.723
2014-08-11,1234.845
2014-08-12,1239.273
2014-08-13,1235.037
2014-08-14,1239.245
2014-08-15,1233.578
2014-08-18,1234.874
2014-08-19,1237.954
2014-08-20,1242.455
2014-08-21,1262.285
2014-08-22,1257.215
2014-08-25,1242.478
2014-08-26,1234.595
2014-08-27,1250.886
2014-08-28,1245.82
2014-08-29,1244.266
2014-09-01,1245.902
2014-09-02,1253.101
2014-09-03,1250.864
2014-09-04,1253.597
2014-09-05,1250.014
2014-09-08,1250.342
2014-09-09,1241.042
2014-09-10,1234.697
2014-09-11,1236.224
2014-09-12,1236.122
2014-09-15,1237.452
2014-09-16,1237.317
2014-09-17,1242.375
2014-09-18,1250.46
2014-09-19,1248.129
2014-09-22,1247.124
2014-09-23,1242.682
2014-09-24,1239.482
2014-09-25,1239.161
2014-09-26,1235.61
2014-09-29,1267.218
2014-09-30,1262.787
2014-10-01,1259.961
2014-10-02,1265.155
2014-10-03,1257.096
2014-10-06,1268.522
2014-10-07,1259.887
2014-10-08,1255.386
2014-10-09,1264.198
2014-10-10,1253.466
2014-10-13,1227.517
2014-10-14,1195.704
2014-10-15,1208.622
2014-10-16,1209.519
2014-10-17,1202.217
2014-10-20,1218.123
2014-10-21,1220.897
2014-10-22,1238.676
2014-10-23,1236.08
2014-10-24,1233.922
2014-10-27,1236.323
2014-10-28,1250.781
2014-10-29,1247.602
2014-10-30,1243.827
2014-10-31,1235.579
2014-11-03,1259.79
2014-11-04,1272.003
2014-11-05,1275.96
2014-11-06,1281.546
2014-11-07,1277.338
2014-11-10,1278.55
2014-11-11,1267.599
2014-11-12,1273.283
2014-11-13,1272.997
2014-11-14,1267.373
2014-11-17,1264.259
2014-11-18,1257.503
2014-11-19,1258.438
2014-11-20,1255.002
2014-11-21,1251.338
2014-11-24,1237.1
2014-11-25,1238.25
2014-11-26,1252.766
2014-11-27,1251.998
2014-11-28,1251.805
2014-12-01,1247.677
2014-12-02,1236.741
2014-12-03,1247.456
2014-12-04,1259.734
2014-12-05,1251.904
2014-12-08,1254.457
2014-12-09,1248.992
2014-12-10,1247.044
2014-12-11,1253.677
2014-12-12,1259.227
2014-12-15,1228.009
2014-12-16,1233.555
2014-12-17,1219.032
2014-12-18,1227.554
2014-12-19,1235.496
2014-12-22,1240.516
2014-12-23,1235.749
2014-12-24,1227.677
2014-12-25,1221.911
2014-12-26,1224.251
2014-12-29,1222.73
2014-12-30,1215.299
2014-12-31,1227.587
2015-01-01,1230.252
2015-01-02,1216.281
2015-01-05,1195.897
2015-01-06,1190.842
2015-01-07,1203.016
2015-01-08,1227.677
2015-01-09,1231.944
2015-01-12,1220.615
2015-01-13,1230.582
2015-01-14,1230.842
2015-01-15,1226.331
2015-01-16,1224.942
2015-01-19,1228.436
2015-01-20,1233.598
2015-01-21,1223.667
2015-01-22,1220.537
2015-01-23,1202.054
2015-01-26,1222.388
2015-01-27,1226.132
2015-01-28,1225.494
2015-01-29,1207.607
2015-01-30,1207.96
2015-02-02,1200.045
2015-02-03,1216.767
2015-02-04,1214.294
2015-02-05,1230.632
2015-02-06,1222.393
2015-02-09,1212.844
2015-02-10,1213.241
2015-02-11,1216.598
2015-02-12,1212.569
2015-02-13,1211.698
2015-02-16,1232.64
2015-02-17,1236.911
2015-02-18,1238.296
2015-02-19,1239.176
2015-02-20,1234.151
2015-02-23,1235.126
2015-02-24,1223.012
2015-02-25,1222.524
2015-02-26,1227.967
2015-02-27,1217.882
2015-03-02,1233.456
2015-03-03,1232.221
2015-03-04,1227.651
2015-03-05,1227.481
2015-03-06,1217.572
2015-03-09,1235.281
2015-03-10,1217.034
2015-03-11,1246.989
2015-03-12,1270.087
2015-03-13,1259.271
2015-03-16,1270.662
2015-03-17,1271.566
2015-03-18,1276.543
2015-03-19,1294.752
2015-03-20,1286.615
2015-03-23,1327.529
2015-03-24,1334.491
2015-03-25,1328.651
2015-03-26,1322.402
2015-03-27,1320.067
2015-03-30,1327.441
2015-03-31,1326.855
2015-04-01,1326.309
2015-04-02,1348.088
2015-04-03,1348.088
2015-04-06,1363.787
2015-04-07,1381.429
2015-04-08,1367.019
2015-04-09,1360.739
2015-04-10,1347.777
2015-04-13,1380.251
2015-04-14,1371.538
2015-04-15,1377.125
2015-04-16,1389.749
2015-04-17,1396.297
2015-04-20,1359.733
2015-04-21,1373.576
2015-04-22,1377.063
2015-04-23,1378.235
2015-04-24,1386.159
2015-04-27,1361.673
2015-04-28,1337.782
2015-04-29,1340.701
2015-04-30,1331.957
2015-05-01,1326.14
2015-05-04,1335.537
2015-05-05,1330.258
2015-05-06,1326.01
2015-05-07,1311.624
2015-05-08,1311.522
2015-05-11,1329.065
2015-05-12,1322.16
2015-05-13,1324.531
2015-05-14,1326.735
2015-05-15,1331.435
2015-05-18,1337.246
2015-05-19,1341.588
2015-05-20,1335.044
2015-05-21,1353.801
2015-05-22,1347.555
2015-05-25,1335.609
2015-05-26,1319.341
2015-05-27,1321.789
2015-05-28,1324.551
2015-05-29,1324.705
2015-06-01,1333.438
2015-06-02,1331.488
2015-06-03,1340.155
2015-06-04,1344.643
2015-06-05,1333.831
2015-06-08,1348.868
2015-06-09,1341.099
2015-06-10,1342.408
2015-06-11,1354.714
2015-06-12,1348.458
2015-06-15,1342.133
2015-06-16,1339.561
2015-06-17,1342.558
2015-06-18,1338.718
2015-06-19,1337.335
2015-06-22,1365.803
2015-06-23,1359.619
2015-06-24,1362.956
2015-06-25,1348.325
2015-06-26,1343.878
2015-06-29,1320.755
2015-06-30,1329.662
2015-07-01,1347.347
2015-07-02,1357.045
2015-07-03,1359.967
2015-07-06,1353.908
2015-07-07,1343.569
2015-07-08,1335.308
2015-07-09,1348.669
2015-07-10,1356.549
2015-07-13,1373.469
2015-07-14,1386.015
2015-07-15,1385.368
2015-07-16,1394.748
2015-07-17,1383.79
2015-07-20,1398.729
2015-07-21,1405.061
2015-07-22,1382.873
2015-07-23,1374.588
2015-07-24,1376.334
2015-07-27,1434.98
2015-07-28,1457.539
2015-07-29,1467.583
2015-07-30,1446.615
2015-07-31,1455.799
2015-08-03,1448.18
2015-08-04,1447.393
2015-08-05,1450.171
2015-08-06,1453.756
2015-08-07,1454.213
2015-08-10,1467.014
2015-08-11,1456.14
2015-08-12,1456.198
2015-08-13,1465.151
2015-08-14,1473.535
2015-08-17,1456.289
2015-08-18,1450.451
2015-08-19,1436.87
2015-08-20,1426.652
2015-08-21,1427.536
2015-08-24,1323.585
2015-08-25,1358.134
2015-08-26,1321.993
2015-08-27,1332.427
2015-08-28,1326.683
2015-08-31,1326.22
2015-09-01,1308.441
2015-09-02,1330.475
2015-09-03,1345.726
2015-09-04,1348.566
2015-09-07,1332.829
2015-09-08,1347.914
2015-09-09,1350.817
2015-09-10,1338.267
2015-09-11,1347.534
2015-09-14,1342.021
2015-09-15,1342.608
2015-09-16,1372.47
2015-09-17,1351.901
2015-09-18,1346.166
2015-09-21,1324.87
2015-09-22,1322.534
2015-09-23,1317.073
2015-09-24,1276.738
2015-09-25,1273.656
2015-09-28,1273.414
2015-09-29,1244.449
2015-09-30,1242.674
2015-10-01,1238.975
2015-10-02,1241.154
2015-10-05,1258.427
2015-10-06,1277.899
2015-10-07,1294.447
2015-10-08,1293.352
2015-10-09,1303.639
2015-10-12,1290.528
2015-10-13,1273.268
2015-10-14,1274.897
2015-10-15,1305.86
2015-10-16,1302.179
2015-10-19,1306.357
2015-10-20,1301.915
2015-10-21,1289.069
2015-10-22,1289.751
2015-10-23,1283.292
2015-10-26,1320.244
2015-10-27,1322.503
2015-10-28,1331.445
2015-10-29,1322.868
2015-10-30,1326.516
2015-11-02,1319.077
2015-11-03,1335.477
2015-11-04,1327.098
2015-11-05,1315.3
2015-11-06,1302.993
2015-11-09,1294.483
2015-11-10,1297.561
2015-11-11,1302.376
2015-11-12,1289.875
2015-11-13,1288.747
2015-11-16,1288.86
2015-11-17,1297.071
2015-11-18,1308.086
2015-11-19,1321.999
2015-11-20,1323.021
2015-11-23,1325.236
2015-11-24,1319.93
2015-11-25,1318.244
2015-11-26,1324.647
2015-11-27,1322.89
2015-11-30,1309.555
2015-12-01,1347.52
2015-12-02,1334.909
2015-12-03,1338.951
2015-12-04,1352.35
2015-12-07,1342.91
2015-12-08,1337.391
2015-12-09,1348.305
2015-12-10,1336.474
2015-12-11,1342.843
2015-12-14,1311.767
2015-12-15,1325.329
2015-12-16,1312.955
2015-12-17,1320.881
2015-12-18,1316.548
2015-12-21,1321.831
2015-12-22,1309.628
2015-12-23,1311.418
2015-12-24,1327.036
2015-12-25,1327.036
2015-12-28,1331.424
2015-12-29,1333.584
2015-12-30,1327.777
2015-12-31,1324.731
2016-01-01,1324.731
2016-01-04,1317.418
2016-01-05,1319.949
2016-01-06,1318.759
2016-01-07,1299.429
2016-01-08,1301.413
2016-01-11,1287.669
2016-01-12,1301.43
2016-01-13,1298.931
2016-01-14,1259.717
2016-01-15,1253.562
2016-01-18,1255.286
2016-01-19,1263.22
2016-01-20,1231.989
2016-01-21,1234.848
2016-01-22,1231.411
2016-01-25,1252.527
2016-01-26,1250.109
2016-01-27,1250.114
2016-01-28,1235.026
2016-01-29,1234.53
2016-02-01,1252.601
2016-02-02,1239.4
2016-02-03,1217.872
2016-02-04,1230.548
2016-02-05,1237.458
2016-02-08,1195.449
2016-02-09,1197.252
2016-02-10,1204.366
2016-02-11,1158.574
2016-02-12,1159.018
2016-02-15,1186.119
2016-02-16,1182.893
2016-02-17,1207.991
2016-02-18,1201.969
2016-02-19,1200.475
2016-02-22,1213.293
2016-02-23,1216.478
2016-02-24,1199.371
2016-02-25,1208.956
2016-02-26,1208.237
2016-02-29,1207.88
2016-03-01,1212.624
2016-03-02,1217.921
2016-03-03,1215.148
2016-03-04,1208.689
2016-03-07,1205.659
2016-03-08,1215.047
2016-03-09,1226.74
2016-03-10,1248.467
2016-03-11,1251.823
2016-03-14,1250.183
2016-03-15,1229.719
2016-03-16,1228.808
2016-03-17,1228.259
2016-03-18,1230.55
2016-03-21,1219.493
2016-03-22,1218.536
2016-03-23,1223.211
2016-03-24,1224.789
2016-03-25,1224.789
2016-03-28,1217.006
2016-03-29,1215.794
2016-03-30,1229.229
2016-03-31,1223.661
2016-04-01,1218.549
2016-04-04,1220.934
2016-04-05,1207.835
2016-04-06,1224.713
2016-04-07,1229.446
2016-04-08,1232.681
2016-04-11,1242.165
2016-04-12,1230.924
2016-04-13,1238.483
2016-04-14,1240.193
2016-04-15,1243.957
2016-04-18,1252.337
2016-04-19,1271.761
2016-04-20,1267.838
2016-04-21,1275.523
2016-04-22,1275.306
2016-04-25,1280.167
2016-04-26,1269.236
2016-04-27,1252.183
2016-04-28,1252.0
2016-04-29,1260.006
2016-05-02,1232.881
2016-05-03,1221.031
2016-05-04,1210.369
2016-05-05,1214.654
2016-05-06,1212.698
2016-05-09,1208.557
2016-05-10,1219.557
2016-05-11,1226.742
2016-05-12,1222.388
2016-05-13,1214.66
2016-05-16,1173.352
2016-05-17,1185.763
2016-05-18,1185.667
2016-05-19,1172.206
2016-05-20,1167.374
2016-05-23,1183.542
2016-05-24,1193.067
2016-05-25,1196.415
2016-05-26,1188.29
2016-05-27,1185.633
2016-05-30,1203.471
2016-05-31,1205.478
2016-06-01,1203.972
2016-06-02,1216.665
2016-06-03,1224.166
2016-06-06,1236.7
2016-06-07,1233.649
2016-06-08,1220.806
2016-06-09,1212.54
2016-06-10,1206.97
2016-06-13,1198.071
2016-06-14,1193.727
2016-06-15,1192.379
2016-06-16,1183.314
2016-06-17,1187.493
2016-06-20,1199.845
2016-06-21,1192.876
2016-06-22,1194.267
2016-06-23,1205.545
